commenterID,commentBody,date_posted
UCnpqXaE6vw7hKNTQ-AS2m-A,Nothing to “taco” bout huh ?,2026-03-24T11:51:28Z
UCUCLuUf6CnYncaPW2b6BXrw,🖕trump jewish snake,2026-03-24T11:51:22Z
UCq60mcsImvMouqdQNCz9ZFw,American citizens got it right to shine light on the Israeli lobby groups in U.S. Now shine your light on the industrial military companies profiting from the U.S/Israeli war,2026-03-24T11:51:17Z
UC1iPMkBf4M8Gb7WysltjD2w,What America and Israel are not understanding is this is not the 1700s where you can easily genocide and displace your way to more land and power simply because you have superior military ability. We are now a global economy and have a web of interconnectivity where yes you still have places like Lebanon or Syria that you can depose and annex but a place like Iran is very much woven into that web and they can make it hurt for everyone. It's a country if over 90 million people.,2026-03-24T11:51:16Z
UC7iubov2ujN6cVMfeHOvK8A,Saudi Arabia want to fight Iran they will be destroyed immediately qll those useless dictators in the Middle East installed mostly by the British empire who have sold their souls to the devil will all fall one after the other why Iran thousands of history will remain unmoving,2026-03-24T11:51:14Z
UCXeYFv35rwLMIHzHLz1Y4xA,Tell the truth....,2026-03-24T11:51:13Z
UC6iwGhdZ-q6J6UPRup8wtFQ,Trump doesn't know whether to sh*t or go blind.,2026-03-24T11:51:10Z
UC3nn8BJu7gAp0Wl5PKHCT_Q,"Not even a day after Trump's ""productive talks"" with the Iranian regime 🤣",2026-03-24T11:51:10Z
UCOj8brf5h1zfKrVK9IXPJGw,WHAT THE HELL DID USREAL DO STARTING THIS?????,2026-03-24T11:51:06Z
UC7U-h7hXV_1C7Z7gmQuIOTw,Surely there are also many fake command centers,2026-03-24T11:51:05Z
UCuIm-Itn0KKOXjk_RQoBv-A,Good Ole white Christian America,2026-03-24T11:50:56Z
UCdoIQ-uzh_G7z219xA6GR9A,Team Iran here.,2026-03-24T11:50:51Z
UCigyQZOXAUS1lwhlz8CHTwg,The US Navy is designed to fight Panama and Nicaragua not Persia. Here you get kicked. The US carriers are closer to Africa than Iran 😂😂😂😂,2026-03-24T11:50:51Z
UCPO0d8nNIRo-UGStiKmzTMA,Not true.  Stop telling the American people lies.,2026-03-24T11:50:44Z
UCNfV6eEyKyfA4il8B2U57Dw,Looks so beautiful more of these attacks will come.,2026-03-24T11:50:43Z
UC2xz4w23HWMoEb1-jxfEG1A,Operation EPIC FAIL,2026-03-24T11:50:41Z
UCwwGUJIyN454lH0pFwW5hLw,"Israelis and zionist regime love war so much, So please enjoy your own destruction and suffering 😙",2026-03-24T11:50:39Z
UCtzaSTb-SOXXuKnizyWPfFg,You attack someone and expect them not to retaliate?,2026-03-24T11:50:37Z
UCyrJcXVP5C41KiZ6ShaPZdw,"220 lb bomb, is that a lot?",2026-03-24T11:50:33Z
UC8o9CJUE5Ik8iH8ULutIPmQ,You lost they won,2026-03-24T11:50:30Z
UCSjHJdAirmErQwL8Irmn7WQ,"Who do we trust or believe anymore??
Very disappointed in Trump. Just blow everything up. This effects innocent people. Disappointed that he said. He was happy Robert Mueller had passed away. 
I pray that Trump repents.
I pray that we don’t lose hundreds or thousands of our military personnel. Iran isn’t the only country that has or had nuclear weapons. Are we heading into WW3? I starting to think so.",2026-03-24T11:50:26Z
UCAktFr45m2CdIqiZJmWOUlQ,Seems like the talks were good,2026-03-24T11:50:26Z
UCjDDT1Dqtw_x3G1MKBUl7PQ,FAFO Israel,2026-03-24T11:50:22Z
UCHj0hi3chr-_JYaC4PI8D0w,Hope Israel burns down to a crisp 😂,2026-03-24T11:50:12Z
UCyI_quleW3VDmErLTEhK7sg,Operation Epic Fart,2026-03-24T11:49:59Z
UCGwEobh_n9dftJAwRoTh0jQ,Arm the Iranian citizens who are against the regime,2026-03-24T11:49:55Z
UC7U-h7hXV_1C7Z7gmQuIOTw,Am sure Iran is laying out thousands of military vehicles in different places of the country so that Israel and US will hit them wasting missiles and thinking they are knocking out targets,2026-03-24T11:49:50Z
UCIF1HEbnkp-_nK7s_Q4ae7w,The missile was promised to Israel 3000yrs ago😂,2026-03-24T11:49:49Z
UCMy1xN8kZ8YaH58Sw2RyJug,This is what a miscalculation war is all about. Trump made a huge mistake and Israel is taking all the hit from this crazy regime,2026-03-24T11:49:45Z
UC16km4ffCh8aFcWFPtVw-ig,"The USA is losing this War..
The trump admin  is weak..",2026-03-24T11:49:42Z
UCGy-2DC8o2dM_8EW6U9-Ufg,Go Get them Israel !  Do not believe a lie.,2026-03-24T11:49:28Z
UC3916Kon-ztx7_WSf4tsGcg,Fox’s news is fake news!,2026-03-24T11:49:15Z
UCDWxx9A7e1U9GRGz7iq-RXQ,"Yeah, these things happen when you start a war.",2026-03-24T11:49:13Z
UCv2xLirmlK7OXjABg36D5mw,Reminded why I boycott fox!,2026-03-24T11:49:09Z
UC1-iqIixdTL3F0yU9gj2S-Q,"It seems these experts are not professional, which will lead to a serious miscalculation of the war.",2026-03-24T11:49:08Z
UCTkH7o0_87pyvoNbgd2MhsA,"Post-empire collapses are generally severe, often involving long-term economic depression, fragmentation of security, and significant drops in quality of life due to broken trade networks, famine, and violence. 
The 250-Year Cycle: Many large empires share a roughly 250-year lifespan before falling due to over-expansion, debt, and inequality.
The lifestyle of living in debt is coming to an end. Living beyond one's means will become a future kitchen table conversation topic. For most that will become a reality. No more illusions.",2026-03-24T11:49:06Z
UCJ9BwruKrk5PTRovpJ8QR5w,0:31 why do you guys act like israel didn't started this failed war... now their thinking of going all out with USA sons and daughters... all for the ungrateful israel and greed,2026-03-24T11:49:01Z
UCynsTX_SM-nNZSliR8cpBRw,Viva Iran❤,2026-03-24T11:48:59Z
UCcEsmkHu0hXXlWnEqhF4ZRQ,lol hopefully we start dropping bombs on the 🧃 too,2026-03-24T11:48:29Z
UCG1d7WP83RsiXSsLFLaWLvw,90% of the world stand with IRAN if you like it or not Fake News,2026-03-24T11:48:20Z
UCLwybxsN0dVw5tSLFnPypvA,Iran can keep bombing too 😂 US is losing just like in Vietnam,2026-03-24T11:48:19Z
UCQ3CgHHgziHeCmMktibxWYw,TRUMP for the past 13 years- WAR WITH IRAN MEANS WORLD WAR 3😂😂😂😂😂😂😂😂😂😂,2026-03-24T11:48:09Z
UCxDXeRDxczgBEOJnNarBfaw,"Anyone who “doesn’t” want to see the axis of evil for the Islamic terrorists turned to dust, should either keep their mouths closed or fly to Iran and join them. Because everyone who has been paying attention knows it’s either them or us…",2026-03-24T11:48:05Z
UC5jS-jbQJMrqyadcxY2df3w,The titles is not discussed. It's only a passing statement 😂😂😂,2026-03-24T11:48:04Z
UCwx50X8cLBMo4XLfv3Pem8Q,IRAN HAS THE RIGHT TO DEFEND ITSELF,2026-03-24T11:47:57Z
UC8o9CJUE5Ik8iH8ULutIPmQ,Fox loves wars,2026-03-24T11:47:54Z
UCszUjtvHBl7zsBAZsr8z1Qw,The only real threat to America is Trump and the Maga cult.,2026-03-24T11:47:45Z
UCV2RP_JOhOaUyisfjede7lQ,Fox 🦊 should be removed from the air permanently,2026-03-24T11:47:43Z
UC4-4vWKd3F71KV-pXuhvx9g,Trump makin kebingungan 😅sementara netanyahu terus membisikinya😂,2026-03-24T11:47:39Z
UCjrij-pp7eJ6rNq9IOnl4_g,Maybe stop starting wars,2026-03-24T11:47:38Z
UCnhjUYeChh_4aoyWVFRC4Pg,"May the Rain of Justice cleanse Israel of its evil.
Jack Reacher- Remember you wanted this. 
Iran to Israel- Remember you wanted this.",2026-03-24T11:47:24Z
UCBUmzAV3wb4DbDfJugBHuKg,"Freeze the Trump's bank accounts Make Him Poor,let him eat his 💩",2026-03-24T11:47:23Z
UC6zucmEig4WDoVqPkLBnjSQ,0:57 😂 “some”,2026-03-24T11:47:19Z
UCLwybxsN0dVw5tSLFnPypvA,"Obliterated, tremendous LOL",2026-03-24T11:47:19Z
UCk9Jo84m-bHXWMxCnL3rFFw,Netanyahu's family and his wife are now in America under the pretext of giving a speech and he has left you people alone and defenseless. You must have fallen victim to his sick ambitions. Don't forget that Israel and America carried out a cowardly attack on Iran on February 28th.,2026-03-24T11:47:10Z
UCQHE9qb_rqv6J2_Hr2WK-dQ,"I voted for Trump and I don't regret it when I consider what the alternative was, but right now his massive ego is concerning.",2026-03-24T11:47:04Z
UCt-KUYqX6GzJ-L_T6EWoMCQ,"You can’t finish the War , without helping the People from Iran",2026-03-24T11:47:01Z
UCgV4D1vhZFK4b2w-iZw_IsA,The Fox News Trump regime reporting lies lmao no one believes you idiots,2026-03-24T11:46:58Z
UCkJtB75hswMj2WiCeQHRSMg,220lb is not enough 2200 lbs minimum ...flatten to ground the genocidal criminal Epstein cannibal gang please. Iran God bless you.,2026-03-24T11:46:57Z
UCR3_Gu0lex3LfgyXlITGrWg,Trump is just a habitual liar he told us yesterday they were talking about a deal we knew he was lying Fox News and  Magas  voted for this idiot😢,2026-03-24T11:46:49Z
UCV2RP_JOhOaUyisfjede7lQ,"I feel nothing for the Israelis at this point even though I want the mad mullahs in Iran removed from this earth as for Netanyahu he should be removed along with Trump, the lies spewing from Trump and Netanyahu and your guest is talking bollocks which is normal for this fake news channel",2026-03-24T11:46:48Z
UC43DybSbUWAfnLl9kHbxFdw,Fool me once it's on me fool me twice its on you United States can be fooled a hundred times😂😂😂,2026-03-24T11:46:43Z
UCMy1xN8kZ8YaH58Sw2RyJug,Epic Fury got back to Israel for starting the this nonsense war!!,2026-03-24T11:46:42Z
UCQ3CgHHgziHeCmMktibxWYw,"Totally justified 
 GO IRAN!!!!! 
 ISRAEL IS GETTING A TASTE OF WHAT THEY DID TO GAZA !!!! 👍🙏🕺",2026-03-24T11:46:38Z
UCDa9gutOnH2S_q4gAayG8pg,Trump is trying to pump the markets with BS. I like Trump but he is using yourself and his Social media to keep markets afloat until this thing ends.. Unfortunately its the retail investor that loses here because big money is selling.,2026-03-24T11:46:37Z
UC3UKAlRG0s0JM1oT-RnucBw,EPIC Failure. his is what happen you vote for Pedos,2026-03-24T11:46:33Z
UCgFZpoiZZKvgBLsZZCM78LQ,Iran neighbours are getting nowhere near joining the war. You are all liars.,2026-03-24T11:46:32Z
UC7VsyIt2oPJ423GAvnfmFxQ,Complete and total surrender or no deal.  Finish it you can not trust Iran regime they have proved that time and time again,2026-03-24T11:46:29Z
UCnhjUYeChh_4aoyWVFRC4Pg,"Supreme Leader of Iran- Mojtaba Khamenei: The modern day Knot-seas/Israelis entered this war under the rather childish delusion that they were going to bomb everyone else, and nobody was going to bomb them. At Gaza, Beirut, Tehran, and half a hundred other places, they put their rather naive theory into operation. They sowed the wind, and now they are going to reap the whirlwind.",2026-03-24T11:46:25Z
UCAh734FehSK8C7S7ZE4DIxA,"This is not a war....boots on the ground makes it a war...
Right now it's just an international missile exchange program",2026-03-24T11:46:17Z
UCBUmzAV3wb4DbDfJugBHuKg,Freeze the Trump's bank accounts,2026-03-24T11:46:12Z
UCi6mGcmJZtcm6sN22wdYtXA,Great News,2026-03-24T11:45:44Z
UC0kQwb4_Kh5tEQoePbZeECw,For all of those cheering on the corrupt regime of Iran....what do you have against women voting??!,2026-03-24T11:45:40Z
UCvve1w_NdO04PBtH1dkd7Bw,FINISH THIS,2026-03-24T11:45:33Z
UCBUmzAV3wb4DbDfJugBHuKg,He's Nuts,2026-03-24T11:45:32Z
UCdEc0AS177F3zofjIykCY1g,How do they know the weight of the missile if it blew up?,2026-03-24T11:45:26Z
UCw-c5ODqNhHvyKHJXE2OzEA,Felon in Chief orange pederest is to blame.  Old stupid in Chief will take the whole country down with him and NOT THINK TWICE ABOUT IT (because it's too hard for him to think!),2026-03-24T11:45:25Z
UCv7DwFAAOSPaeDE1qnZGCTw,Trump is full of crap. He isn't in negotiations.,2026-03-24T11:45:22Z
UCffJt00ulwshpFBDWLbiqZg,"Boots on the ground means body bags coming back to the state!
American body bags, not Israeli!
Don't forget, Israel and it's Allie the US started this war!
😡😡🤔🤔",2026-03-24T11:45:22Z
UCYRrW9S07FkJA9ARNj-R7Uw,Why the hell would they negotiate  when they were attacked twice during negotiations??,2026-03-24T11:45:16Z
UC9URrC50pIXJjSH-mOLKP3Q,Theres a bunch of arm chair commanders in these comments.,2026-03-24T11:45:13Z
UC0IDn7d2sstIhwEj4CkQhUA,finish     the job        take iran      out    period,2026-03-24T11:45:09Z
UCBUmzAV3wb4DbDfJugBHuKg,25th amendment NOW put DOZY Donald to pasture,2026-03-24T11:45:08Z
UCg3spg9HGrZWI2NtU8JwXlg,Peace president winning the war.,2026-03-24T11:45:01Z
UCzVVMD0hDj_f0vmXCeRdUJA,So much for no boots on the ground lmao,2026-03-24T11:44:59Z
UC7SdKnLdw5UFLCrJSxQQd3Q,looks like the Murican regime and the Zionist Regime grossly misscalculated when they started their illegal war of agression against Iran...,2026-03-24T11:44:51Z
UCAN5gtptOIOgztfEFUavtaQ,NUKE the whole country and get it over with..!!!!,2026-03-24T11:44:50Z
UCSoxXodMGpqLJ1IigAoyYWQ,U have 72hrs. Trump is so full of shyt,2026-03-24T11:44:47Z
UCyfdobUsoEWMNMCD80yRGMg,Trumps tail is between his legs,2026-03-24T11:44:43Z
UC3lg20XGa6t646_-duutnXg,Netanyahu had it comming,2026-03-24T11:44:42Z
UCDp9-bva5_njMivOAKTp65Q,NO DEAL. IT'S MORE LIES.,2026-03-24T11:44:39Z
UCuyCnjG91849CCT1_C9Gn2Q,Epic failure.,2026-03-24T11:44:32Z
UCE5Zl5EylBk0xsl5hqp-UtA,EPIC FOOL!,2026-03-24T11:44:31Z
UCQHE9qb_rqv6J2_Hr2WK-dQ,Getting sick of the story being changed every time I look at this channel. Unfortunately it seems that nobody want to just report the facts anymore.,2026-03-24T11:44:28Z
UCqsTU__gMMwIyoN49yPERWw,FAFO moment for Israel and US,2026-03-24T11:44:14Z
UC0kQwb4_Kh5tEQoePbZeECw,IF THE IRANIAN PEOPLE WANT FREEDOM THEY NEED TO TAKE OUT THE OLD SCHOOL OF THOUGHT AND REPLACE THEM WITH LIBERTY MINDED INDIVIDUALS!!,2026-03-24T11:44:09Z
UCvCtAxQlIlIU685ioOdTKHA,Taco Trump said everyone was taking a pause! Lol,2026-03-24T11:44:07Z
UCyfdobUsoEWMNMCD80yRGMg,No conversation is happening...,2026-03-24T11:44:06Z
UC-m1hFo1U7rajcPhsBnZmaQ,Operations epic failure as everything donald trump touches,2026-03-24T11:44:03Z
UCXLGOnWKUxeXoXW1kNu6IZQ,I thought all the missiles launches and cities had been destroyed,2026-03-24T11:44:02Z
UC-B7dptWttuyuY5WtYIg8Lg,"I just imagine the people that watch fox, fully engaged, and it's just so funny and sad at the same time.",2026-03-24T11:44:00Z
UCrjDXKQRDmXYHxnb-WI-osQ,FAFO Israel,2026-03-24T11:43:49Z
UCMdQn23I7AoVzVd9jX_J6EQ,"OPERATION EPSTEIN BLURRY HAVE TAKEN ITS TOLL AND WILL TAKE MORE.
KEEP IT UP, IRAN
GIVE THE FVCKING EVIL HEINOUS GENOCIDAL BABY KILLERS , PSYCHOS, MANIACS, APARTHEID SCMBAGS A LESSON OR TWO.
BRAVO, IRAN",2026-03-24T11:43:41Z
UCKvgOViliEhubvl_r3mN6hg,More drones against Trumpstein please,2026-03-24T11:43:34Z
UCznH2pVz_hKlNSG57AH4Kxw,ONE SIDED COVERAGE OF ME CONFLICT !,2026-03-24T11:43:34Z
UCgFZpoiZZKvgBLsZZCM78LQ,America can bring whatever it wants but there won't be any difference.,2026-03-24T11:43:22Z
UCWSSZnUAY7AX-SdLngOdA9g,Lol seems like they overly underestimated Iranians fight,2026-03-24T11:43:09Z
UCUuc_DZO0Ukhboq29Na_Guw,Trump has no cards. Another thousands of bombs to the middle of the desert is a joke.,2026-03-24T11:43:09Z
UCXAiCh9cBZqa3LS-5eoqsCQ,Trump you are really wasting your time they will not believe in you.,2026-03-24T11:43:07Z
UC1XQvRcZNVMk_o5stm6bQxA,You mean America want to make a deal,2026-03-24T11:43:08Z
UCcspmqTb5XSsSryG1u5akrQ,Israel is getting destroyed,2026-03-24T11:43:05Z
UCTM3SBCx153SCCjJQjF80GA,Are those Missile not promised to them 3000 years ago?,2026-03-24T11:43:05Z
UCLfba-PsrJ9t42Xss7vUbGg,"Remember: only Islamic regime and proxies are allowed to hit civilians
/s",2026-03-24T11:43:00Z
UC2WQX1KfLMk-dfYopkoYaRQ,Trump legacy and economy  aint looking good.,2026-03-24T11:42:53Z
UCRyjK0cyU2BK7KFfXF6hE9g,To believe iran is like believing the learing center in Minnesota had actual kids in it,2026-03-24T11:42:50Z
UCvGGhXyqiW5i4rwEyZhKHzw,Its so funny how the maga chuds intentionally miss certain stories on fox cuz they get absolutely roasted in the comments,2026-03-24T11:42:45Z
UC5N8LsBd76yPFkaxkPP0QVg,"Trump is actually playing the markets, by making ridiculous announcements, then changing them. Trump and speculators are making millions at the expense of Americans and allied Middle East countries.",2026-03-24T11:42:44Z
UCWegZ7aJCmg_s1181v6CRBg,Cry more🎉,2026-03-24T11:42:43Z
UCYJE6h7vGCamXJuetrQagRQ,"Israel wanna a war with Iran, they got what they asked for😂😅",2026-03-24T11:42:36Z
UCyfdobUsoEWMNMCD80yRGMg,Operation epstein furry,2026-03-24T11:42:34Z
UCd6w0in0ndwgKBu2-5WYMIg,"Epic
Y’all mean AIPAC FURRY
I HOPE ISRAEL BIRNS IN IZREHELL",2026-03-24T11:42:33Z
UCKWOXEMgl7SOeWvLrloZnZw,Normal,2026-03-24T11:42:32Z
UC7uBRfLS_Xc5aExAKYNw33w,"Iran knows never ever trust the USA or Israel.  Praying 🙏 for Iran's victory 🇮🇷🇮🇷🇮🇷
USA should get their body bags ready",2026-03-24T11:42:31Z
UCbIUo7ojy00OvObCdz2r70w,TACO has empowered the IRGC.,2026-03-24T11:42:29Z
UC89s9MlDSS1dQFzWliCQDnA,Trump is a clown. Israel is a terror state.  How can they expect us Americans to not have sympathy for the people of Palestine & Iran ? They did NOTHING to Americans.,2026-03-24T11:42:18Z
UChAV7SZikJzAxI-Vo1H0nwA,Has any intel come from Tom Artiom Alexandrovich?,2026-03-24T11:42:12Z
UChPFrpMLBtXygdwQVjhxELA,Trump caving in. Begging for a deal.,2026-03-24T11:42:12Z
UCClNQRxf4wv3HgMpn1FdBHg,Fox beginning to sound a bit panicky and hysterical?,2026-03-24T11:42:06Z
UCYd4pQeMcSVluatLoCrQKvQ,What kind of deal is this?! Trump bluffing for the stock markets?!,2026-03-24T11:42:03Z
UCsOHjc-gHS7XwobABszAzIQ,"Why keep asking people who have information questions that they can't answer.
Same as asking people in the street it's all guessing",2026-03-24T11:42:01Z
UCp4rWYtAkuEdzMemFEz1I_w,lol.  Hit ‘em harder.  F the synagogue of satan.  F all yall back the satanist.  It’s like Santa clause smokes crack or something.,2026-03-24T11:41:59Z
UCMRdmQt8If3TQ7tkCmYZqdw,"I thought we took out all of their launchers? How are they able to launch war heads, missiles? I thought their military  was obliterated??",2026-03-24T11:41:59Z
UCGGRs9w32dG9TwqTYNYmmuw,Awesome news 🗞️.  Sipping my coffee ☕️.   Good morning Fox News 😂.,2026-03-24T11:41:56Z
UC07_4MgSfEWpx1vwTCelQUA,"Perfect distraction from the Epstein's files. No man is perfect. Eventually, we'll all be judged, doesn't matter how rich you ruled this earth. This is our planet, amidst all the problems, suddenly bombing becomes the solution whilst the real enemy awaits",2026-03-24T11:41:54Z
